id,position_id,person_id,body_id,jurisdiction_id,contact_type,value,label,is_public,is_verified,source_url,confidence,last_verified_at
325,1052,,,,office_email,collector-ahd@gujarat.gov.in,"Collector office, Ahmedabad",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
326,1052,,,,office_phone,+91-79-27551681,"Collector office, Ahmedabad",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
327,1054,,,,office_email,collector-amr@gujarat.gov.in,"Collector office, Amreli",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
328,1054,,,,office_phone,+91-2792-222307,"Collector office, Amreli",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
329,1056,,,,office_email,collector-and@gujarat.gov.in,"Collector office, Anand",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
330,1056,,,,office_phone,+91-2692-262271,"Collector office, Anand",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
331,1058,,,,office_email,collector-arv@gujarat.gov.in,"Collector office, Aravalli",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
332,1058,,,,office_phone,+91-2774-250201,"Collector office, Aravalli",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
333,1060,,,,office_email,collector-ban@gujarat.gov.in,"Collector office, Banaskantha",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
334,1060,,,,office_phone,+91-2742-257171,"Collector office, Banaskantha",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
335,1062,,,,office_email,collector-bha@gujarat.gov.in,"Collector office, Bharuch",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
336,1062,,,,office_phone,+91-2642-240600,"Collector office, Bharuch",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
337,1064,,,,office_email,collector-bav@gujarat.gov.in,"Collector office, Bhavnagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
338,1064,,,,office_phone,+91-2782-428822,"Collector office, Bhavnagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
339,1066,,,,office_email,collector-botad@gujarat.gov.in,"Collector office, Botad",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
340,1066,,,,office_phone,+91-2849-271301,"Collector office, Botad",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
341,1068,,,,office_email,collector-cho@gujarat.gov.in,"Collector office, Chhota Udaipur",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
342,1068,,,,office_phone,+91-2669-233003,"Collector office, Chhota Udaipur",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
343,1070,,,,office_email,collector-dah@gujarat.gov.in,"Collector office, Dahod",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
344,1070,,,,office_phone,+91-2673-239001,"Collector office, Dahod",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
345,1072,,,,office_email,collector-dan@gujarat.gov.in,"Collector office, Dang",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
346,1072,,,,office_phone,+91-2631-220201,"Collector office, Dang",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
347,1074,,,,office_email,collector-devbdwarka@gujarat.gov.in,"Collector office, Devbhoomi Dwarka",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
348,1074,,,,office_phone,+91-2833-232804,"Collector office, Devbhoomi Dwarka",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
349,1076,,,,office_email,collector-gnr@gujarat.gov.in,"Collector office, Gandhinagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
350,1076,,,,office_phone,+91-79-23220630,"Collector office, Gandhinagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
351,1078,,,,office_email,collector-girsomnath@gujarat.gov.in,"Collector office, Gir Somnath",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
352,1078,,,,office_phone,+91-2876-240001,"Collector office, Gir Somnath",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
353,1080,,,,office_email,collector-jam@gujarat.gov.in,"Collector office, Jamnagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
354,1080,,,,office_phone,+91-2882-555869,"Collector office, Jamnagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
355,1082,,,,office_email,collector-jun@gujarat.gov.in,"Collector office, Junagadh",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
356,1082,,,,office_phone,+91-285-2630100,"Collector office, Junagadh",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
357,1086,,,,office_email,collector-kut@gujarat.gov.in,"Collector office, Kutch",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
358,1086,,,,office_phone,+91-2832-250020,"Collector office, Kutch",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
359,1084,,,,office_email,collector-khe@gujarat.gov.in,"Collector office, Kheda",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
360,1084,,,,office_phone,+91-268-2553334,"Collector office, Kheda",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
361,1088,,,,office_email,collector-mah@gujarat.gov.in,"Collector office, Mahisagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
362,1088,,,,office_phone,+91-2674-250664,"Collector office, Mahisagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
363,1090,,,,office_email,collector-meh@gujarat.gov.in,"Collector office, Mehsana",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
364,1090,,,,office_phone,+91-2762-222211,"Collector office, Mehsana",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
365,1092,,,,office_email,collector-mor@gujarat.gov.in,"Collector office, Morbi",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
366,1092,,,,office_phone,+91-2822-240701,"Collector office, Morbi",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
367,1094,,,,office_email,collector-nar@gujarat.gov.in,"Collector office, Narmada",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
368,1094,,,,office_phone,+91-2640-222161,"Collector office, Narmada",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
369,1096,,,,office_email,collector-nav@gujarat.gov.in,"Collector office, Navsari",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
370,1096,,,,office_phone,+91-2637-244999,"Collector office, Navsari",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
371,1098,,,,office_email,collector-pan@gujarat.gov.in,"Collector office, Panchmahal",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
372,1098,,,,office_phone,+91-2672-242800,"Collector office, Panchmahal",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
373,1100,,,,office_email,collector-pat@gujarat.gov.in,"Collector office, Patan",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
374,1100,,,,office_phone,+91-2766-233301,"Collector office, Patan",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
375,1102,,,,office_email,collector-por@gujarat.gov.in,"Collector office, Porbandar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
376,1102,,,,office_phone,+91-286-2221800,"Collector office, Porbandar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
377,1104,,,,office_email,collector-raj@gujarat.gov.in,"Collector office, Rajkot",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
378,1104,,,,office_phone,+91-281-2473900,"Collector office, Rajkot",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
379,1106,,,,office_email,collector-sab@gujarat.gov.in,"Collector office, Sabarkantha",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
380,1106,,,,office_phone,+91-2772-241001,"Collector office, Sabarkantha",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
381,1108,,,,office_email,collector-sur@gujarat.gov.in,"Collector office, Surat",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
382,1108,,,,office_phone,+91-261-2652525,"Collector office, Surat",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
383,1110,,,,office_email,collector-srn@gujarat.gov.in,"Collector office, Surendranagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
384,1110,,,,office_phone,+91-2752-282200,"Collector office, Surendranagar",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
385,1112,,,,office_email,collector-tapi@gujarat.gov.in,"Collector office, Tapi",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
386,1112,,,,office_phone,+91-2626-224460,"Collector office, Tapi",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
387,1114,,,,office_email,collector-vad@gujarat.gov.in,"Collector office, Vadodara",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
388,1114,,,,office_phone,+91-265-2433000,"Collector office, Vadodara",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
389,1116,,,,office_email,collector-val@gujarat.gov.in,"Collector office, Valsad",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
390,1116,,,,office_phone,+91-2632-253613,"Collector office, Valsad",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
391,1118,,,,office_email,col-vt@gujarat.gov.in,"Collector office, Vav-Tharad",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
392,1118,,,,office_phone,+91-2737-223378,"Collector office, Vav-Tharad",true,false,https://www.sarkaritel.com/collector-gujarat-government/,0.70,2026-06-26
393,1728,,,,office_email,dm-ajm-rj@nic.in,"Collector office, Ajmer",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
394,1728,,,,office_phone,0145-2627421,"Collector office, Ajmer",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
395,1730,,,,office_email,dm-alw-rj@nic.in,"Collector office, Alwar",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
396,1730,,,,office_phone,0144-2337565,"Collector office, Alwar",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
397,1732,,,,office_email,dm.blt.rj@rajasthan.gov.in,"Collector office, Balotra",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
398,1732,,,,office_phone,02988-294894,"Collector office, Balotra",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
399,1734,,,,office_email,dm-ban-rj@nic.in,"Collector office, Banswara",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
400,1734,,,,office_phone,02962-242968,"Collector office, Banswara",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
401,1736,,,,office_email,dm-brn-rj@nic.in,"Collector office, Baran",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
402,1736,,,,office_phone,07453-237001,"Collector office, Baran",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
403,1738,,,,office_email,dm-bar-rj@nic.in,"Collector office, Barmer",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
404,1738,,,,office_phone,02982-220003,"Collector office, Barmer",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
405,1740,,,,office_email,dm-bwr-rj@gov.in,"Collector office, Beawar",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
406,1740,,,,office_phone,01462-257336,"Collector office, Beawar",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
407,1742,,,,office_email,dm-bha-rj@nic.in,"Collector office, Bharatpur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
408,1742,,,,office_phone,05644-223086,"Collector office, Bharatpur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
409,1744,,,,office_email,dm-bhi-rj@nic.in,"Collector office, Bhilwara",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
410,1744,,,,office_phone,01482-232601,"Collector office, Bhilwara",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
411,1746,,,,office_email,rajbik@nic.in,"Collector office, Bikaner",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
412,1746,,,,office_phone,0151-2226000,"Collector office, Bikaner",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
413,1748,,,,office_email,dm-bun-rj@nic.in,"Collector office, Bundi",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
414,1748,,,,office_phone,0747-2445200,"Collector office, Bundi",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
415,1750,,,,office_email,dm-chi-rj@nic.in,"Collector office, Chittorgarh",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
416,1750,,,,office_phone,01472-240001,"Collector office, Chittorgarh",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
417,1752,,,,office_email,dm-chu-rj@nic.in,"Collector office, Churu",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
418,1752,,,,office_phone,01562-250806,"Collector office, Churu",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
419,1754,,,,office_email,dm-dau-rj@nic.in,"Collector office, Dausa",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
420,1754,,,,office_phone,01427-224666,"Collector office, Dausa",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
421,1756,,,,office_email,dmdeeg@rajasthan.gov.in,"Collector office, Deeg",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
422,1756,,,,office_phone,05641-294000,"Collector office, Deeg",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
423,1758,,,,office_email,dm.dk@rajasthan.gov.in,"Collector office, Didwana-Kuchaman",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
424,1760,,,,office_email,dm-dho-rj@nic.in,"Collector office, Dholpur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
425,1760,,,,office_phone,05642-220254,"Collector office, Dholpur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
426,1762,,,,office_email,dm-dun-rj@nic.in,"Collector office, Dungarpur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
427,1762,,,,office_phone,02964-231002,"Collector office, Dungarpur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
428,1764,,,,office_email,dm-han-rj@nic.in,"Collector office, Hanumangarh",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
429,1764,,,,office_phone,01552-260001,"Collector office, Hanumangarh",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
430,1766,,,,office_email,dm-jaip-rj@nic.in,"Collector office, Jaipur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
431,1766,,,,office_phone,0141-2209001,"Collector office, Jaipur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
432,1768,,,,office_email,dm-jai-rj@nic.in,"Collector office, Jaisalmer",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
433,1768,,,,office_phone,02992-252201,"Collector office, Jaisalmer",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
434,1770,,,,office_email,dm-jal-rj@nic.in,"Collector office, Jalore",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
435,1770,,,,office_phone,02973-222207,"Collector office, Jalore",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
436,1772,,,,office_email,dm-jha-rj@nic.in,"Collector office, Jhalawar",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
437,1772,,,,office_phone,07432-230403,"Collector office, Jhalawar",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
438,1774,,,,office_email,dm-jhu-rj@nic.in,"Collector office, Jhunjhunu",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
439,1774,,,,office_phone,01592-232040,"Collector office, Jhunjhunu",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
440,1776,,,,office_email,deo-jod-rj@nic.in,"Collector office, Jodhpur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
441,1776,,,,office_phone,0291-2650322,"Collector office, Jodhpur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
442,1778,,,,office_email,dm-kar-rj@nic.in,"Collector office, Karauli",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
443,1778,,,,office_phone,07464-250100,"Collector office, Karauli",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
444,1780,,,,office_email,dm.khairthaltijara@rajasthan.gov.in,"Collector office, Khairthal-Tijara",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
445,1780,,,,office_phone,01460-298200,"Collector office, Khairthal-Tijara",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
446,1782,,,,office_email,dm-kot-rj@nic.in,"Collector office, Kota",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
447,1782,,,,office_phone,0744-2451200,"Collector office, Kota",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
448,1784,,,,office_email,dm.kotputli.behror@rajasthan.gov.in,"Collector office, Kotputli-Behror",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
449,1784,,,,office_phone,01421-299177,"Collector office, Kotputli-Behror",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
450,1786,,,,office_email,dm-nag-rj@nic.in,"Collector office, Nagaur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
451,1786,,,,office_phone,01582-241444,"Collector office, Nagaur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
452,1788,,,,office_email,dm-pal-rj@nic.in,"Collector office, Pali",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
453,1788,,,,office_phone,02932-252801,"Collector office, Pali",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
454,1790,,,,office_email,dmphalodi@rajasthan.gov.in,"Collector office, Phalodi",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
455,1790,,,,office_phone,02925-222323,"Collector office, Phalodi",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
456,1792,,,,office_email,dm-pra-rj@nic.in,"Collector office, Pratapgarh",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
457,1792,,,,office_phone,01478-222266,"Collector office, Pratapgarh",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
458,1794,,,,office_email,dm-raj@raj.nic.in,"Collector office, Rajsamand",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
459,1794,,,,office_phone,02952-220536,"Collector office, Rajsamand",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
460,1798,,,,office_email,dm-saw-rj@nic.in,"Collector office, Sawai Madhopur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
461,1798,,,,office_phone,07462-220444,"Collector office, Sawai Madhopur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
462,1800,,,,office_email,dm-sik-rj@nic.in,"Collector office, Sikar",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
463,1800,,,,office_phone,01572-250005,"Collector office, Sikar",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
464,1802,,,,office_email,dm-sir-rj@nic.in,"Collector office, Sirohi",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
465,1802,,,,office_phone,02972-221188,"Collector office, Sirohi",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
466,1804,,,,office_phone,0154-2445001,"Collector office, Sri Ganganagar",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
467,1806,,,,office_email,dm-ton-rj@nic.in,"Collector office, Tonk",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
468,1806,,,,office_phone,01432-243025,"Collector office, Tonk",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
469,1808,,,,office_email,dm-uda-rj@nic.in,"Collector office, Udaipur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
470,1808,,,,office_phone,0294-2410834,"Collector office, Udaipur",true,false,https://election.rajasthan.gov.in/ (Collector & ADM list 14.05.2026) + district NIC sites,0.65,2026-06-26
471,1328,,,,office_email,dmbhopal@nic.in,"Collector office, Bhopal",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
472,1328,,,,office_phone,+91-755-2540494,"Collector office, Bhopal",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
473,1354,,,,office_email,dmindore@nic.in,"Collector office, Indore",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
474,1354,,,,office_phone,+91-731-2449111,"Collector office, Indore",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
475,1344,,,,office_email,dmgwalior@nic.in,"Collector office, Gwalior",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
476,1344,,,,office_phone,0751-2446200,"Collector office, Gwalior",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
477,1370,,,,office_email,dmjabalpur@nic.in,"Collector office, Jabalpur",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
478,1370,,,,office_phone,+91-761-2624100,"Collector office, Jabalpur",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
479,1424,,,,office_email,dmujjain@nic.in,"Collector office, Ujjain",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
480,1424,,,,office_phone,+91-734-2514000,"Collector office, Ujjain",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
481,1406,,,,office_email,dmsagar@nic.in,"Collector office, Sagar",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
482,1406,,,,office_phone,+91-7582-221900,"Collector office, Sagar",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
483,1394,,,,office_email,dmrewa@nic.in,"Collector office, Rewa",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
484,1394,,,,office_phone,07662-241635,"Collector office, Rewa",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
485,1400,,,,office_email,dmsatna@nic.in,"Collector office, Satna",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
486,1400,,,,office_phone,+91-7672-222911,"Collector office, Satna",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
487,1362,,,,office_email,dmdhar@nic.in,"Collector office, Dhar",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
488,1428,,,,office_email,dmdewas@nic.in,"Collector office, Dewas",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
489,1428,,,,office_phone,07272-252111,"Collector office, Dewas",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
490,1434,,,,office_email,dmratlam@nic.in,"Collector office, Ratlam",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
491,1434,,,,office_phone,+91-7412-270400,"Collector office, Ratlam",true,false,https://www.sarkaritel.com/ MP collectors + district NIC sites,0.65,2026-06-26
